NO,DOI,Selective_layer_thickness,Filler_size,Filler_concentration,Crosslinker_concentration,Organic_Hildebrand_solubility_parameter,Organic_molecular_volume,Mass_ratio(A/B),Effluent_type,Effective_area,Experimental_temperature,Downstream_pressure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Total_flux,predicted
1223,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,35.7647,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.138889,1.133029091402974
1224,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,46.1698,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.977778,0.9331306668684114
1225,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,65.3717,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.8777780000000002,0.8269085145166049
1226,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,30.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.7073000000000002,0.6307495703431397
1227,10.1016/j.memsci.2019.03.008,15.0,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.382659,0.35559815721191207
1228,10.1016/j.memsci.2019.03.008,11.0,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.6329970000000001,0.48397148859064065
1230,10.1016/j.memsci.2019.03.008,5.55,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.6100430000000001,0.697735144204412
1231,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.7205750000000001,0.7974834435800219
1232,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.7694300000000001,0.7974834435800219
1233,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,50.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.183938,1.0628954270132094
1234,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,60.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.5880829999999997,1.6669925872210292
1236,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,107.6957,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.7444440000000001,0.7338494735769022
1237,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,321.5806,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.6444440000000001,0.6811336608999271
1229,10.1016/j.memsci.2019.03.008,25.0,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.221771,0.28758274424532715
1280,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,80.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,2.2,2.0026736348184975
1266,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.7,0.8559132565590536
1267,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.7,0.8559132565590536
1268,10.1016/j.memsci.2019.117543,14.8,500.0,0.2,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.8000000000000003,0.8515590926935602
1269,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.7,0.8559132565590536
1270,10.1016/j.memsci.2019.117543,11.1,500.0,0.1,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.5,0.49986264886876924
1271,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.81,0.8559132565590536
1272,10.1016/j.memsci.2019.117543,10.7,500.0,0.05,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.43000000000000005,0.4349843599459073
1273,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.0,0.8559132565590536
1274,10.1016/j.memsci.2019.117543,13.3,0.0,0.0,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.282,0.38795911892300794
1275,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.2,0.8559132565590536
1276,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.2999999999999998,0.8559132565590536
1277,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,50.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.0,0.915285551655682
1278,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,60.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.2999999999999998,1.4250207704941935
1279,10.1016/j.memsci.2019.117543,12.2,500.0,0.15,0.1,23.19,91.8,99.0,1,12.0,70.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.6,1.9292626575104845
1340,10.1142/S0256767909004485,10.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,22.0,70.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,2.0099999999999993,1.9893249231841375
1342,10.1142/S0256767909004485,10.0,2000.0,0.4,0.0,26.52,58.5,19.0,1,22.0,70.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,2.6,2.457136563274499
1344,10.1142/S0256767909004485,10.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,22.0,80.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,2.9999999999999996,2.532107438006156
1345,10.1142/S0256767909004485,10.0,2000.0,0.4,0.0,26.52,58.5,19.0,1,22.0,80.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,3.4,3.0208469074769524
1328,10.1142/S0256767909004485,10.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,22.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.4,0.49442798951556705
1329,10.1142/S0256767909004485,10.0,2000.0,0.2,0.0,26.52,58.5,19.0,1,22.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.29999999999999993,0.33495562076241464
1330,10.1142/S0256767909004485,10.0,2000.0,0.4,0.0,26.52,58.5,19.0,1,22.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.5200000000000001,0.5731162316234387
1332,10.1142/S0256767909004485,10.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,22.0,50.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.8200000000000001,0.7056710888152704
1333,10.1142/S0256767909004485,10.0,2000.0,0.2,0.0,26.52,58.5,19.0,1,22.0,50.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.5,0.46312043023069643
1335,10.1142/S0256767909004485,10.0,2000.0,0.4,0.0,26.52,58.5,19.0,1,22.0,50.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.0,0.9652716381930734
1336,10.1142/S0256767909004485,10.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,22.0,60.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.2899999999999998,1.265238477041551
1337,10.1142/S0256767909004485,10.0,2000.0,0.2,0.0,26.52,58.5,19.0,1,22.0,60.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.7,0.8220641384570836
1338,10.1142/S0256767909004485,10.0,2000.0,0.4,0.0,26.52,58.5,19.0,1,22.0,60.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.7999999999999998,1.6590639556005422
1339,10.1142/S0256767909004485,10.0,2000.0,0.1,0.0,26.52,58.5,19.0,1,22.0,60.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.5,0.4991805681391693
1341,10.1142/S0256767909004485,10.0,2000.0,0.2,0.0,26.52,58.5,19.0,1,22.0,70.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.2,1.3087703907664519
1343,10.1142/S0256767909004485,10.0,2000.0,0.1,0.0,26.52,58.5,19.0,1,22.0,70.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.65,0.8350929345586564
1346,10.1142/S0256767909004485,10.0,2000.0,0.2,0.0,26.52,58.5,19.0,1,22.0,80.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.7999999999999998,1.6805540235838403
1347,10.1142/S0256767909004485,10.0,2000.0,0.1,0.0,26.52,58.5,19.0,1,22.0,80.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.1499999999999997,1.1168414929823347
1331,10.1142/S0256767909004485,10.0,2000.0,0.1,0.0,26.52,58.5,19.0,1,22.0,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.20000000000000004,0.1957833019641948
1334,10.1142/S0256767909004485,10.0,2000.0,0.1,0.0,26.52,58.5,19.0,1,22.0,50.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.25,0.2689877725458924
2314,https://doi.org/10.1016/0376-7388(91)80085-K,15.0,0.0,0.0,0.0,26.52,58.5,0.25,0,32.131649294911185,31.0,10.288523672055437,-1.119398265101226,-1.9761359608344677,1.5566637570096848,0.8091110540885252,3.5105894075045443,-1.6019220863404118,-1.4031344813903301,-2.717646701625198,1.7410706399376061,-2.855843638357253,2.0,1.7350176403072783
2315,https://doi.org/10.1016/0376-7388(91)80085-K,15.0,0.0,0.0,0.0,26.52,58.5,0.6667,0,32.131649294911185,31.0,10.288523672055437,-1.119398265101226,-1.9761359608344677,1.5566637570096848,0.8091110540885252,3.5105894075045443,-1.6019220863404118,-1.4031344813903301,-2.717646701625198,1.7410706399376061,-2.855843638357253,1.7999999999999998,1.3154753954841716
2316,https://doi.org/10.1016/0376-7388(91)80085-K,15.0,0.0,0.0,0.0,26.52,58.5,1.5,0,32.131649294911185,31.0,10.288523672055437,-1.119398265101226,-1.9761359608344677,1.5566637570096848,0.8091110540885252,3.5105894075045443,-1.6019220863404118,-1.4031344813903301,-2.717646701625198,1.7410706399376061,-2.855843638357253,0.6,0.715860767557706
2317,https://doi.org/10.1016/0376-7388(91)80085-K,15.0,0.0,0.0,0.0,26.52,58.5,4.0,0,32.131649294911185,31.0,10.288523672055437,-1.119398265101226,-1.9761359608344677,1.5566637570096848,0.8091110540885252,3.5105894075045443,-1.6019220863404118,-1.4031344813903301,-2.717646701625198,1.7410706399376061,-2.855843638357253,0.4,0.4270865374324999
2318,https://doi.org/10.1016/0376-7388(91)80085-K,15.0,0.0,0.0,0.0,26.52,58.5,11.5,0,32.131649294911185,15.0,10.288523672055437,-1.119398265101226,-1.9761359608344677,1.5566637570096848,0.8091110540885252,3.5105894075045443,-1.6019220863404118,-1.4031344813903301,-2.717646701625198,1.7410706399376061,-2.855843638357253,0.6,0.23155642052576536
1921,https://doi.org/10.1016/0376-7388(91)80085-K,35.0,0.0,0.0,0.0,26.52,58.5,9.0,0,100.0,70.0,6.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.127,0.12027500705432888
2319,https://doi.org/10.1016/0376-7388(91)80085-K,15.0,0.0,0.0,0.0,26.52,58.5,11.5,0,32.131649294911185,25.0,10.288523672055437,-1.119398265101226,-1.9761359608344677,1.5566637570096848,0.8091110540885252,3.5105894075045443,-1.6019220863404118,-1.4031344813903301,-2.717646701625198,1.7410706399376061,-2.855843638357253,0.1,0.18390908430626818
2320,https://doi.org/10.1016/0376-7388(91)80085-K,15.0,0.0,0.0,0.0,26.52,58.5,11.5,0,32.131649294911185,40.0,10.288523672055437,-1.119398265101226,-1.9761359608344677,1.5566637570096848,0.8091110540885252,3.5105894075045443,-1.6019220863404118,-1.4031344813903301,-2.717646701625198,1.7410706399376061,-2.855843638357253,0.20000000000000004,0.1760076735331803
2321,https://doi.org/10.1016/0376-7388(91)80085-K,15.0,0.0,0.0,0.0,26.52,58.5,11.5,0,32.131649294911185,55.0,10.288523672055437,-1.119398265101226,-1.9761359608344677,1.5566637570096848,0.8091110540885252,3.5105894075045443,-1.6019220863404118,-1.4031344813903301,-2.717646701625198,1.7410706399376061,-2.855843638357253,0.049999999999999996,0.07992520848290775
1384,https://doi.org/10.1016/0376-7388(93)E0170-O,0.3,0.0,0.0,0.0,26.52,58.5,19.0,1,4.97,25.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,6.2,4.230578113773917
1595,https://doi.org/10.1016/0956-9618(95)00129-8,10.0,0.0,0.0,0.0,20.33,91.8,0.25,1,20.0,60.0,10.288523672055437,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,5.000000000000001,4.756685567518436
1596,https://doi.org/10.1016/0956-9618(95)00129-8,10.0,0.0,0.0,0.0,20.33,91.8,0.25,1,20.0,70.0,10.288523672055437,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,7.0,7.060682695399866
1598,https://doi.org/10.1016/0956-9618(95)00129-8,10.0,0.0,0.0,0.0,20.33,91.8,0.6667,1,20.0,60.0,10.288523672055437,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,3.1,4.0261663894035795
1599,https://doi.org/10.1016/0956-9618(95)00129-8,10.0,0.0,0.0,0.0,20.33,91.8,0.6667,1,20.0,70.0,10.288523672055437,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,6.0,5.976321737258121
